order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
CA-2022-104970,2022-11-23,2022-11-28,Standard Class,C104970,Customer 4970,Consumer,United States,Chicago,Illinois,60601,Central,P104970,Furniture,Chairs,Office Chair,592.69,8,0.1,161.17
CA-2019-104971,2019-12-21,2019-12-27,Second Class,C104971,Customer 4971,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P104971,Technology,Machines,Printer,232.29,6,0.0,61.12
CA-2020-104972,2020-10-20,2020-10-25,Same Day,C104972,Customer 4972,Consumer,United States,New York,New York,10001,East,P104972,Office Supplies,Storage,Storage Box,561.97,7,0.3,10.58
CA-2022-104973,2022-11-26,2022-12-02,Second Class,C104973,Customer 4973,Consumer,United States,Seattle,Washington,98101,West,P104973,Office Supplies,Binders,Binder,985.14,3,0.0,221.91
CA-2019-104974,2019-04-16,2019-04-21,Second Class,C104974,Customer 4974,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P104974,Furniture,Bookcases,Bookcase,1811.08,4,0.2,419.87
CA-2020-104975,2020-07-02,2020-07-06,First Class,C104975,Customer 4975,Corporate,United States,Houston,Texas,77001,Central,P104975,Office Supplies,Storage,Storage Box,175.19,5,0.2,20.75
CA-2022-104976,2022-06-30,2022-07-06,First Class,C104976,Customer 4976,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P104976,Furniture,Chairs,Office Chair,1738.95,1,0.1,134.11
CA-2021-104977,2021-08-03,2021-08-08,First Class,C104977,Customer 4977,Corporate,United States,New York,New York,10001,East,P104977,Technology,Accessories,Mouse,1353.84,9,0.0,86.9
CA-2021-104978,2021-03-08,2021-03-15,Second Class,C104978,Customer 4978,Consumer,United States,Seattle,Washington,98101,West,P104978,Technology,Machines,Printer,70.47,7,0.3,-0.45
CA-2022-104979,2022-03-27,2022-04-02,First Class,C104979,Customer 4979,Home Office,United States,Houston,Texas,77001,Central,P104979,Furniture,Chairs,Office Chair,1646.36,3,0.3,436.66
CA-2021-104980,2021-06-25,2021-06-30,Standard Class,C104980,Customer 4980,Home Office,United States,Chicago,Illinois,60601,Central,P104980,Office Supplies,Binders,Binder,341.6,2,0.2,65.19
CA-2020-104981,2020-02-28,2020-03-04,First Class,C104981,Customer 4981,Home Office,United States,Seattle,Washington,98101,West,P104981,Technology,Phones,Smartphone,815.17,3,0.2,201.51
CA-2021-104982,2021-03-16,2021-03-17,Standard Class,C104982,Customer 4982,Corporate,United States,New York,New York,10001,East,P104982,Furniture,Chairs,Office Chair,461.46,9,0.0,69.42
CA-2021-104983,2021-01-20,2021-01-23,Same Day,C104983,Customer 4983,Corporate,United States,Los Angeles,California,90001,West,P104983,Technology,Accessories,Mouse,1195.34,4,0.3,101.54
CA-2021-104984,2021-10-17,2021-10-19,Second Class,C104984,Customer 4984,Corporate,United States,Chicago,Illinois,60601,Central,P104984,Office Supplies,Binders,Binder,1882.23,10,0.2,191.77
CA-2020-104985,2020-12-06,2020-12-13,First Class,C104985,Customer 4985,Corporate,United States,Seattle,Washington,98101,West,P104985,Furniture,Tables,Conference Table,774.71,1,0.2,30.12
CA-2022-104986,2022-10-05,2022-10-10,First Class,C104986,Customer 4986,Corporate,United States,Houston,Texas,77001,Central,P104986,Furniture,Bookcases,Bookcase,1471.03,4,0.2,366.03
CA-2022-104987,2022-08-06,2022-08-13,Standard Class,C104987,Customer 4987,Corporate,United States,Houston,Texas,77001,Central,P104987,Office Supplies,Binders,Binder,155.73,3,0.1,9.25
CA-2021-104988,2021-04-27,2021-04-29,First Class,C104988,Customer 4988,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P104988,Furniture,Tables,Conference Table,1021.91,4,0.3,198.65
CA-2021-104989,2021-02-02,2021-02-06,Same Day,C104989,Customer 4989,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P104989,Furniture,Chairs,Office Chair,1317.23,5,0.1,268.72
CA-2019-104990,2019-03-20,2019-03-25,Same Day,C104990,Customer 4990,Corporate,United States,Los Angeles,California,90001,West,P104990,Technology,Phones,Smartphone,1869.65,8,0.2,334.6
CA-2020-104991,2020-01-28,2020-01-29,Second Class,C104991,Customer 4991,Home Office,United States,Seattle,Washington,98101,West,P104991,Office Supplies,Storage,Storage Box,1450.15,2,0.2,358.95
CA-2019-104992,2019-03-18,2019-03-21,Same Day,C104992,Customer 4992,Consumer,United States,New York,New York,10001,East,P104992,Office Supplies,Storage,Storage Box,41.79,2,0.1,13.7
CA-2019-104993,2019-05-11,2019-05-16,First Class,C104993,Customer 4993,Corporate,United States,Seattle,Washington,98101,West,P104993,Technology,Accessories,Mouse,65.14,6,0.1,7.87
CA-2019-104994,2019-06-12,2019-06-13,Second Class,C104994,Customer 4994,Home Office,United States,Los Angeles,California,90001,West,P104994,Office Supplies,Binders,Binder,1271.15,10,0.0,426.49
CA-2020-104995,2020-09-04,2020-09-10,Standard Class,C104995,Customer 4995,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P104995,Office Supplies,Paper,Copy Paper,727.67,2,0.1,180.25
CA-2020-104996,2020-05-21,2020-05-26,Second Class,C104996,Customer 4996,Consumer,United States,New York,New York,10001,East,P104996,Office Supplies,Paper,Copy Paper,582.2,4,0.0,57.81
CA-2022-104997,2022-09-13,2022-09-17,Same Day,C104997,Customer 4997,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P104997,Office Supplies,Binders,Binder,411.21,1,0.2,38.18
CA-2021-104998,2021-04-04,2021-04-09,Second Class,C104998,Customer 4998,Consumer,United States,New York,New York,10001,East,P104998,Office Supplies,Binders,Binder,1876.14,4,0.0,612.86
CA-2022-104999,2022-08-01,2022-08-04,First Class,C104999,Customer 4999,Corporate,United States,Los Angeles,California,90001,West,P104999,Technology,Machines,Printer,1773.97,10,0.2,279.64
CA-2022-105000,2022-06-23,2022-06-27,Standard Class,C105000,Customer 5000,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P105000,Technology,Machines,Printer,29.67,5,0.3,1.31
CA-2020-105001,2020-03-08,2020-03-12,Same Day,C105001,Customer 5001,Corporate,United States,Seattle,Washington,98101,West,P105001,Furniture,Bookcases,Bookcase,508.33,6,0.2,141.75
CA-2019-105002,2019-08-09,2019-08-14,Same Day,C105002,Customer 5002,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P105002,Furniture,Bookcases,Bookcase,348.13,3,0.1,38.14
CA-2022-105003,2022-09-10,2022-09-15,Second Class,C105003,Customer 5003,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P105003,Furniture,Bookcases,Bookcase,1561.81,10,0.0,343.28
CA-2022-105004,2022-12-15,2022-12-17,Same Day,C105004,Customer 5004,Corporate,United States,New York,New York,10001,East,P105004,Office Supplies,Binders,Binder,327.22,10,0.0,106.82
CA-2020-105005,2020-02-03,2020-02-07,Standard Class,C105005,Customer 5005,Corporate,United States,Los Angeles,California,90001,West,P105005,Office Supplies,Storage,Storage Box,525.53,1,0.3,14.49
CA-2019-105006,2019-05-15,2019-05-17,Second Class,C105006,Customer 5006,Corporate,United States,Chicago,Illinois,60601,Central,P105006,Technology,Phones,Smartphone,1096.43,8,0.0,192.99
CA-2019-105007,2019-12-21,2019-12-25,First Class,C105007,Customer 5007,Home Office,United States,New York,New York,10001,East,P105007,Technology,Phones,Smartphone,1153.4,4,0.2,293.63
CA-2022-105008,2022-06-01,2022-06-06,Second Class,C105008,Customer 5008,Home Office,United States,Seattle,Washington,98101,West,P105008,Furniture,Bookcases,Bookcase,390.1,4,0.2,24.77
CA-2020-105009,2020-08-10,2020-08-12,Second Class,C105009,Customer 5009,Home Office,United States,New York,New York,10001,East,P105009,Office Supplies,Binders,Binder,1028.09,5,0.2,124.4
CA-2021-105010,2021-03-03,2021-03-04,Standard Class,C105010,Customer 5010,Consumer,United States,Los Angeles,California,90001,West,P105010,Office Supplies,Binders,Binder,601.6,9,0.1,184.01
CA-2022-105011,2022-10-29,2022-11-04,Standard Class,C105011,Customer 5011,Consumer,United States,New York,New York,10001,East,P105011,Technology,Machines,Printer,1708.05,5,0.2,424.02
CA-2019-105012,2019-07-16,2019-07-22,First Class,C105012,Customer 5012,Home Office,United States,Chicago,Illinois,60601,Central,P105012,Office Supplies,Paper,Copy Paper,1642.24,5,0.3,86.03
CA-2019-105013,2019-04-05,2019-04-12,Standard Class,C105013,Customer 5013,Home Office,United States,New York,New York,10001,East,P105013,Technology,Phones,Smartphone,1274.12,8,0.0,167.7
CA-2020-105014,2020-05-10,2020-05-15,First Class,C105014,Customer 5014,Consumer,United States,New York,New York,10001,East,P105014,Technology,Phones,Smartphone,167.6,1,0.0,14.09
CA-2020-105015,2020-06-11,2020-06-13,Standard Class,C105015,Customer 5015,Home Office,United States,Houston,Texas,77001,Central,P105015,Office Supplies,Paper,Copy Paper,780.97,7,0.2,135.08
CA-2021-105016,2021-01-25,2021-01-31,Standard Class,C105016,Customer 5016,Consumer,United States,New York,New York,10001,East,P105016,Technology,Machines,Printer,216.82,5,0.0,39.56
CA-2019-105017,2019-10-20,2019-10-26,Same Day,C105017,Customer 5017,Consumer,United States,New York,New York,10001,East,P105017,Technology,Phones,Smartphone,1484.64,8,0.1,75.62
CA-2022-105018,2022-02-16,2022-02-23,Same Day,C105018,Customer 5018,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P105018,Technology,Accessories,Mouse,26.49,6,0.1,2.68
CA-2020-105019,2020-11-21,2020-11-25,First Class,C105019,Customer 5019,Corporate,United States,Chicago,Illinois,60601,Central,P105019,Furniture,Chairs,Office Chair,198.98,1,0.0,34.08
CA-2020-105020,2020-09-08,2020-09-15,First Class,C105020,Customer 5020,Consumer,United States,New York,New York,10001,East,P105020,Technology,Accessories,Mouse,766.23,7,0.2,171.18
CA-2021-105021,2021-01-13,2021-01-17,Second Class,C105021,Customer 5021,Home Office,United States,Houston,Texas,77001,Central,P105021,Office Supplies,Paper,Copy Paper,828.56,10,0.2,68.62
CA-2019-105022,2019-12-26,2020-01-01,Standard Class,C105022,Customer 5022,Corporate,United States,Houston,Texas,77001,Central,P105022,Office Supplies,Binders,Binder,971.54,2,0.3,275.77
CA-2022-105023,2022-12-22,2022-12-29,Same Day,C105023,Customer 5023,Corporate,United States,Houston,Texas,77001,Central,P105023,Furniture,Tables,Conference Table,1286.0,6,0.0,332.83
CA-2021-105024,2021-04-08,2021-04-13,First Class,C105024,Customer 5024,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P105024,Office Supplies,Storage,Storage Box,20.17,8,0.2,1.14
CA-2021-105025,2021-03-13,2021-03-17,Standard Class,C105025,Customer 5025,Corporate,United States,Chicago,Illinois,60601,Central,P105025,Furniture,Bookcases,Bookcase,1747.62,9,0.3,401.99
CA-2021-105026,2021-02-23,2021-03-01,Standard Class,C105026,Customer 5026,Corporate,United States,Chicago,Illinois,60601,Central,P105026,Office Supplies,Storage,Storage Box,1314.79,7,0.0,439.81
CA-2019-105027,2019-02-09,2019-02-14,First Class,C105027,Customer 5027,Corporate,United States,Seattle,Washington,98101,West,P105027,Technology,Machines,Printer,628.76,10,0.0,153.88
CA-2022-105028,2022-11-22,2022-11-29,Second Class,C105028,Customer 5028,Home Office,United States,Seattle,Washington,98101,West,P105028,Furniture,Chairs,Office Chair,1128.18,9,0.0,339.95
CA-2019-105029,2019-12-05,2019-12-11,Standard Class,C105029,Customer 5029,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P105029,Furniture,Bookcases,Bookcase,1414.24,3,0.2,333.79
CA-2019-105030,2019-09-01,2019-09-04,First Class,C105030,Customer 5030,Corporate,United States,Seattle,Washington,98101,West,P105030,Office Supplies,Paper,Copy Paper,1263.32,2,0.1,359.46
CA-2021-105031,2021-06-14,2021-06-17,Same Day,C105031,Customer 5031,Home Office,United States,New York,New York,10001,East,P105031,Furniture,Bookcases,Bookcase,398.84,1,0.3,110.87
CA-2021-105032,2021-02-06,2021-02-07,Same Day,C105032,Customer 5032,Consumer,United States,Houston,Texas,77001,Central,P105032,Technology,Accessories,Mouse,531.8,6,0.2,72.85
CA-2022-105033,2022-07-23,2022-07-27,First Class,C105033,Customer 5033,Home Office,United States,Houston,Texas,77001,Central,P105033,Technology,Accessories,Mouse,371.88,3,0.2,71.16
CA-2022-105034,2022-08-07,2022-08-10,Second Class,C105034,Customer 5034,Corporate,United States,Chicago,Illinois,60601,Central,P105034,Furniture,Chairs,Office Chair,993.28,4,0.1,103.8
CA-2020-105035,2020-06-30,2020-07-06,First Class,C105035,Customer 5035,Consumer,United States,Chicago,Illinois,60601,Central,P105035,Furniture,Tables,Conference Table,932.55,2,0.0,120.7
CA-2020-105036,2020-02-28,2020-03-06,First Class,C105036,Customer 5036,Home Office,United States,Houston,Texas,77001,Central,P105036,Technology,Phones,Smartphone,1878.65,3,0.2,287.08
CA-2019-105037,2019-10-09,2019-10-12,Same Day,C105037,Customer 5037,Corporate,United States,New York,New York,10001,East,P105037,Office Supplies,Paper,Copy Paper,1666.97,3,0.3,356.5
CA-2022-105038,2022-09-17,2022-09-19,Same Day,C105038,Customer 5038,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P105038,Technology,Machines,Printer,109.67,9,0.3,31.29
CA-2019-105039,2019-09-09,2019-09-15,Second Class,C105039,Customer 5039,Consumer,United States,Houston,Texas,77001,Central,P105039,Furniture,Bookcases,Bookcase,161.88,7,0.3,42.56
CA-2019-105040,2019-06-15,2019-06-21,Same Day,C105040,Customer 5040,Home Office,United States,Houston,Texas,77001,Central,P105040,Furniture,Chairs,Office Chair,571.38,1,0.3,15.84
CA-2022-105041,2022-04-27,2022-04-30,Same Day,C105041,Customer 5041,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P105041,Technology,Accessories,Mouse,1862.87,9,0.3,118.71
CA-2022-105042,2022-05-04,2022-05-11,Standard Class,C105042,Customer 5042,Home Office,United States,Los Angeles,California,90001,West,P105042,Furniture,Bookcases,Bookcase,1280.29,8,0.3,38.72
CA-2021-105043,2021-01-27,2021-02-03,Standard Class,C105043,Customer 5043,Consumer,United States,Chicago,Illinois,60601,Central,P105043,Office Supplies,Paper,Copy Paper,24.62,7,0.2,3.69
CA-2021-105044,2021-11-20,2021-11-24,First Class,C105044,Customer 5044,Consumer,United States,Chicago,Illinois,60601,Central,P105044,Technology,Accessories,Mouse,382.68,5,0.3,30.54
CA-2020-105045,2020-01-15,2020-01-19,Same Day,C105045,Customer 5045,Home Office,United States,New York,New York,10001,East,P105045,Technology,Accessories,Mouse,1228.21,8,0.1,142.17
CA-2022-105046,2022-10-06,2022-10-08,First Class,C105046,Customer 5046,Home Office,United States,New York,New York,10001,East,P105046,Technology,Phones,Smartphone,1871.91,8,0.0,414.3
CA-2022-105047,2022-04-21,2022-04-24,First Class,C105047,Customer 5047,Corporate,United States,New York,New York,10001,East,P105047,Office Supplies,Paper,Copy Paper,1354.05,7,0.2,13.7
CA-2019-105048,2019-07-27,2019-08-01,Same Day,C105048,Customer 5048,Home Office,United States,New York,New York,10001,East,P105048,Furniture,Chairs,Office Chair,912.63,8,0.2,257.59
CA-2022-105049,2022-09-14,2022-09-20,First Class,C105049,Customer 5049,Consumer,United States,Seattle,Washington,98101,West,P105049,Office Supplies,Binders,Binder,1683.48,9,0.3,151.66
CA-2022-105050,2022-08-12,2022-08-15,Second Class,C105050,Customer 5050,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P105050,Furniture,Tables,Conference Table,1686.82,1,0.3,379.58
CA-2021-105051,2021-05-28,2021-05-29,Same Day,C105051,Customer 5051,Home Office,United States,Houston,Texas,77001,Central,P105051,Furniture,Bookcases,Bookcase,1159.17,8,0.2,138.19
CA-2019-105052,2019-07-19,2019-07-21,Standard Class,C105052,Customer 5052,Consumer,United States,Houston,Texas,77001,Central,P105052,Office Supplies,Storage,Storage Box,34.41,9,0.3,2.96
CA-2022-105053,2022-01-02,2022-01-03,First Class,C105053,Customer 5053,Home Office,United States,Chicago,Illinois,60601,Central,P105053,Office Supplies,Storage,Storage Box,101.54,3,0.2,19.41
CA-2020-105054,2020-10-21,2020-10-24,Standard Class,C105054,Customer 5054,Corporate,United States,New York,New York,10001,East,P105054,Furniture,Bookcases,Bookcase,1466.21,10,0.2,48.46
CA-2019-105055,2019-02-28,2019-03-03,Second Class,C105055,Customer 5055,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P105055,Technology,Machines,Printer,542.95,10,0.2,96.48
CA-2019-105056,2019-08-11,2019-08-16,Second Class,C105056,Customer 5056,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P105056,Office Supplies,Paper,Copy Paper,1497.27,10,0.3,274.07
CA-2021-105057,2021-01-05,2021-01-11,Second Class,C105057,Customer 5057,Home Office,United States,Houston,Texas,77001,Central,P105057,Furniture,Tables,Conference Table,750.54,4,0.2,36.22
CA-2022-105058,2022-05-23,2022-05-28,Same Day,C105058,Customer 5058,Home Office,United States,New York,New York,10001,East,P105058,Office Supplies,Binders,Binder,1162.18,4,0.1,159.72
CA-2022-105059,2022-06-17,2022-06-24,Same Day,C105059,Customer 5059,Home Office,United States,Los Angeles,California,90001,West,P105059,Office Supplies,Storage,Storage Box,1725.93,1,0.3,312.59
CA-2022-105060,2022-09-29,2022-10-04,First Class,C105060,Customer 5060,Home Office,United States,Houston,Texas,77001,Central,P105060,Technology,Phones,Smartphone,1039.74,4,0.1,202.94
CA-2022-105061,2022-05-10,2022-05-13,Second Class,C105061,Customer 5061,Consumer,United States,Seattle,Washington,98101,West,P105061,Technology,Accessories,Mouse,1938.09,2,0.3,435.55
CA-2021-105062,2021-07-18,2021-07-25,Standard Class,C105062,Customer 5062,Consumer,United States,Seattle,Washington,98101,West,P105062,Office Supplies,Paper,Copy Paper,947.62,2,0.1,287.25
CA-2020-105063,2020-09-10,2020-09-14,First Class,C105063,Customer 5063,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P105063,Furniture,Tables,Conference Table,1271.46,6,0.3,41.61
CA-2019-105064,2019-04-21,2019-04-25,Standard Class,C105064,Customer 5064,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P105064,Furniture,Chairs,Office Chair,1899.07,3,0.3,45.6
CA-2022-105065,2022-01-29,2022-02-05,Standard Class,C105065,Customer 5065,Consumer,United States,New York,New York,10001,East,P105065,Office Supplies,Paper,Copy Paper,1022.06,2,0.2,296.6
